Unnamed: 0,tweets,likes,time,politician_id,language,translated_tweets
580,"Le comportement totalement déséquilibré du DFAE a été lamentable dans cette crise. Il l’est aujourd’hui encore.
 Le rapport final de l’ONU, rédigé par des policiers expérimentés, démonte l’essentiel des attaques pour faire tomber Pierre Krähenbühl.",0,2020-12-18 11:21:23+00:00,CarloSommaruga,"((0, 268, 'FRENCH', 'fr'),)","[{'translation_text': 'The totally unbalanced behaviour of the DFAE was lamentable in this crisis. It is still so today. The final report of the UN, written by experienced police officers, disassembles most of the attacks to bring down Pierre Krähenbühl.'}]"
581,"Une émission de Temps Présent de la   qui décrypte parfaitement la stigmatisation et la chute du Commissaire général de l’UNRWA, le  ainsi que la souffrance du peuple palestinien expulsé depuis 1948 par Israël.",1,2020-12-18 11:21:22+00:00,CarloSommaruga,"((0, 219, 'FRENCH', 'fr'),)","[{'translation_text': 'An issue of Time Present which perfectly decrypts the stigmatization and the fall of the Commissioner General of UNRWA, as well as the suffering of the Palestinian people expelled since 1948 by Israel.'}]"
582,"[ Israël-Palestine, un suisse dans la tourmente.]
Thread à dérouler sur la stigmatisation et la chute du Commissaire général de l’UNRWA ainsi que la souffrance du peuple palestinien",1,2020-12-18 11:21:22+00:00,CarloSommaruga,"((0, 188, 'FRENCH', 'fr'),)","[{'translation_text': '[Israel-Palestine, a Swiss in torment.] Thread to be carried out on the stigmatization and fall of the Commissioner-General of UNRWA and the suffering of the Palestinian people.'}]"
583,Poser la question c’est y répondre ! Qui avait et a toujours pour objectif de nier le statut de réfugiés des Palestiniens et de délégitimer l’UNRWA ?,3,2020-12-17 20:49:16+00:00,CarloSommaruga,"((0, 158, 'FRENCH', 'fr'),)",[{'translation_text': 'To ask the question is to answer it! Who was and still has the objective of denying the status of Palestinian refugees and delegitimizing UNRWA?'}]
584,"Il y a 3 ans, je déposais une motion demandant la signature et la ratification du Traité sur l’interdiction des armes nucléaires. Deux ans après, il était adopté par le Parlement.
Mais tjr rien n’a été signé. Le Conseil fédéral entend-il respecter la volonté du parlement?🤷‍",21,2020-12-17 14:45:11+00:00,CarloSommaruga,"((0, 95, 'Unknown', 'un'), (95, 200, 'FRENCH', 'fr'))",NA
587,L’acceptation d’une telle mesure serait une tache indélébile sur les libertés fondamentales dont notre pays se fait le champion. Il existe des moyens proportionnés pour régler les cas individuels problématiques.,2,2020-12-16 08:59:16+00:00,CarloSommaruga,"((0, 221, 'FRENCH', 'fr'),)",[{'translation_text': 'The acceptance of such a measure would be an indelible task on the fundamental freedoms that our country champions. There are proportionate means of resolving problematic individual cases.'}]
589,"La Suisse devrait reconnaître le droit à l’autodétermination des Arméniens du Haut-Karabakh. Le comité Suisse-Karabakh, accompagné de parlementaires fédéraux, a déposé lundi à Berne une pétition munie de près de 21’000 signatures",43,2020-12-14 14:42:40+00:00,CarloSommaruga,"((0, 246, 'FRENCH', 'fr'),)","[{'translation_text': 'Switzerland should recognize the right to self-determination of Armenians in Nagorny Karabakh. The Swiss-Karabakh Committee, accompanied by federal parliamentarians, tabled a petition in Bern on Monday with close to 21,000 signatures.'}]"
590,3⃣ Déployer immédiatement une aide humanitaire conséquente en faveur de la population civile du Haut-Karabagh.,21,2020-12-14 14:42:40+00:00,CarloSommaruga,"((0, 5, 'X_Inherited', 'xx-Qaai'), (5, 110, 'FRENCH', 'fr'))",NA
591,2⃣ Sanctionner économiquement et diplomatiquement l’Azerbaïdjan pour ses crimes de guerre contre le Haut-Karabagh et son peuple.,22,2020-12-14 14:42:40+00:00,CarloSommaruga,"((0, 5, 'X_Inherited', 'xx-Qaai'), (5, 129, 'FRENCH', 'fr'))",NA
592,1⃣ Reconnaître le droit l'autodétermination des Arméniens du Haut-Karabagh comme seule possibilité garantissant leur sécurité et leur droit à la vie sur leur terre ancestrale.,22,2020-12-14 14:42:39+00:00,CarloSommaruga,"((0, 5, 'X_Inherited', 'xx-Qaai'), (5, 179, 'FRENCH', 'fr'))",NA
593,"Ce matin à 11h00, nous déposions la pétition : « Les Arméniens du Haut-Karabagh ont le droit à la vie et à l’autodétermination ». 
Les soussigné·e·s, dont je suis fier de faire partie, demandent au Conseil fédéral et à l’Assemblée fédérale de la  de:",132,2020-12-14 14:42:39+00:00,CarloSommaruga,"((0, 272, 'FRENCH', 'fr'),)","[{'translation_text': 'This morning at 11 a.m., we tabled the petition: ""The Armenians of Nagorno-Karabakh have the right to life and self-determination."" The undersigned, of whom I am proud to be a member, ask the Federal Council and the Federal Assembly of the Republic of Armenia to:'}]"
594,"« Payez votre loyer et bouclez-la! » 
Retrouvez ma chronique dans le   - Le Journal indépendant des Genevois sur les loyers commerciaux",3,2020-12-14 06:00:00+00:00,CarloSommaruga,"((0, 138, 'FRENCH', 'fr'),)","[{'translation_text': '""Pay your rent and close it!"" Find my column in the - Le Journal indépendant des Genevois sur les rents commercials'}]"
600,"Renforcer la Genève internationale fait partie des axes prioritaires de la stratégie de politique étrangère pour 2020-23 du CF.
 Le pôle numérique constitue l’un des piliers thématiques de la GE internationale que la  souhaite maintenir et renforcer.",4,2020-12-04 10:34:44+00:00,CarloSommaruga,"((0, 259, 'FRENCH', 'fr'),)","[{'translation_text': ""Strengthening international Geneva is one of the priorities of the CF's foreign policy strategy for 2020-23. The digital hub is one of the thematic pillars of the international GE that it wants to maintain and strengthen.""}]"
605,Lamentable ! Le Parlement refuse de régler la question des loyers des commerçants et cafetiers touchés par fermeture des locaux suite des mesures anti-covid. Un cadeau aux milieux immobiliers. C’est le moment d’agir en justice avec l’ pour faire valoir ses droits!,17,2020-12-02 10:48:53+00:00,CarloSommaruga,"((0, 56, 'Unknown', 'un'), (56, 217, 'FRENCH', 'fr'))",NA
610,"Rapporteur de majorité sur le mariage pour tous, je suis heureux d’avoir pu contribuer activement au vote favorable du Conseil des États ! C’est (enfin) fait ! Le processus parlementaire avance et nous nous dirigeons vers une grande avancée pour l’égalité des droits en ! ‍",44,2020-12-01 11:34:10+00:00,CarloSommaruga,"((0, 286, 'FRENCH', 'fr'),)","[{'translation_text': 'A majority rapporteur on marriage for all, I am pleased to have been able to contribute actively to the favourable vote of the Council of States! It is (finally) done! The parliamentary process is moving forward and we are moving towards a great advance for equality of rights in!'}]"
613,Un Pape surprenant et surtout cohérent qui met le droit à la dignité de chaque être humain avant la défense du patrimoine !,2,2020-11-30 20:21:27+00:00,CarloSommaruga,"((0, 128, 'FRENCH', 'fr'),)",[{'translation_text': 'A surprising and especially coherent Pope who puts the right to the dignity of every human being before defending the heritage!'}]
614,En l’honneur de l’élection du Schwytzois Alex Kuprecht à la présidence du Conseil des États un intermède musical traditionnel.,55,2020-11-30 16:12:37+00:00,CarloSommaruga,"((0, 135, 'FRENCH', 'fr'),)",[{'translation_text': 'In honour of the election of Schwytzois Alex Kuprecht as President of the Council of States a traditional musical interlude.'}]
615,"«Même en période difficile avec le COVID-19, les Genevois·ses sont restés cohérents avec une volonté de protection des droits humains et de l'environnement. Une vision sociale et de solidarité humaine.»
Ma réaction suite aux résultats de ce dimanche  CHVote",9,2020-11-29 15:48:10+00:00,CarloSommaruga,"((0, 268, 'FRENCH', 'fr'),)","[{'translation_text': '""Even in difficult times with the VOCID-19, the Genevans have remained consistent with a desire to protect human rights and the environment. A social vision and human solidarity."" My reaction following the results of this Sunday CHVote'}]"
623,"[Le 29 novembre - CHVote ]
Initiative pour des multinationales responsables : 
Initiative contre le commerce de guerre : 
Vous êtes d’accord ? Partagez.",11,2020-11-22 09:00:01+00:00,CarloSommaruga,"((0, 155, 'Unknown', 'un'),)",NA
624,Glencore et Syngenta savent que leurs manœuvres peu scrupuleuses ne sont pas appréciées par la population suisse. Elles tentent donc de semer la confusion au sein de la population en propageant des contre-vérités sur l',9,2020-11-21 11:00:00+00:00,CarloSommaruga,"((0, 224, 'FRENCH', 'fr'),)","[{'translation_text': 'Glencore and Syngenta know that their unscrupulous maneuvers are not appreciated by the Swiss population, so they try to sow confusion among the population by spreading counter-truths on the'}]"
625,"Plus qu’un , la JournéeMondialedelEnfance nous rappelle cet impératif à défendre : les enfants ont des droits. Veillons à ce que la Covid19 ne les fragilise pas !",5,2020-11-20 17:41:49+00:00,CarloSommaruga,"((0, 169, 'FRENCH', 'fr'),)","[{'translation_text': ""More than one, the World Children's Day reminds us of this imperative to defend: children have rights. Let's ensure that the Covid19 does not weaken them!""}]"
627,La guerre du Karabagh est à la fois un conflit territorial et «ethnique». Une guerre pour l’existence d’un peuple qui lutte pour ne pas être détruit par deux Etats voisins. Plusieurs personnalités  inquiètes lancent une pétition et je suis fier d’être dans les signataires,19,2020-11-18 07:40:55+00:00,CarloSommaruga,"((0, 287, 'FRENCH', 'fr'),)","[{'translation_text': 'The Karabagh War is both a territorial and ""ethnic"" conflict. A war for the existence of a people that struggles not to be destroyed by two neighbouring states. Several concerned personalities launch a petition and I am proud to be in the signatories'}]"
628,Cela signifie une augmentation du loyer de CHF 635.00 par mois et CHF 7'608.00 par an…,0,2020-11-17 09:32:32+00:00,CarloSommaruga,"((0, 88, 'FRENCH', 'fr'),)","[{'translation_text': ""This means an increase in rent of CHF 635.00 per month and CHF 7'608.00 per year...""}]"
629,"Un exemple chiffré de l’ montre que pour une maison de quatre appartements, le loyer admissible par appart' selon l’ancienne situation juridique se montait à 1'344.- par mois. Avec un rendement net de 3,25%, un loyer de 1'979.- serait désormais admissible.",1,2020-11-17 09:32:31+00:00,CarloSommaruga,"((0, 130, 'Unknown', 'un'), (130, 133, 'FRENCH', 'fr'))",NA
630,Très belle interview d’Ivan Pictet qui a contribué de manière décisive à la consolidation locale et au rayonnement international de la Genève Internationale. Merci    Ivan Pictet la passion de l’international,5,2020-11-15 19:45:36+00:00,CarloSommaruga,"((0, 110, 'Unknown', 'un'), (110, 108, 'ENGLISH', 'en'))",NA
631,Je m’engagerai avec force lors de la prochaine session des Chambres pour que le Parlement amène enfin des aides concrètes aux commerçants et cafetiers qui sont fortement touchées par la crise !,3,2020-11-14 09:38:33+00:00,CarloSommaruga,"((0, 199, 'FRENCH', 'fr'),)",[{'translation_text': 'I will make a strong commitment at the next session of the Chambers so that Parliament will finally bring concrete aid to the traders and coffee makers who are strongly affected by the crisis!'}]
632,"Pourtant, par 8 voix contre 5, la commission des affaires juridiques du Conseil des Etats a refusé d'entrer en matière sur la loi Covid-19 concernant les loyers commerciaux.",0,2020-11-14 09:38:33+00:00,CarloSommaruga,"((0, 175, 'FRENCH', 'fr'),)","[{'translation_text': 'However, by 8 votes to 5, the Committee on Legal Affairs of the Council of States refused to deal with the Covid-19 law on commercial rents.'}]"
633,"Dans le contexte de pandémie actuelle, des mesures de justice pour les locataires commerciaux sont urgemment nécessaires pour prévenir les conséquences de la crise.",7,2020-11-14 09:38:32+00:00,CarloSommaruga,"((0, 168, 'FRENCH', 'fr'),)","[{'translation_text': 'In the current pandemic, justice measures for commercial tenants are urgently needed to prevent the consequences of the crisis.'}]"
639,"Félicitations  et  ! Vous écrivez une nouvelle page pour le peuple américain, pour votre pays, mais aussi pour l’emblème du monde et le multilatéralisme. Que l’espoir que vous portez ne nous déçoive pas ! USAelection2020 PresidentElectJoe",8,2020-11-07 17:22:13+00:00,CarloSommaruga,"((0, 249, 'FRENCH', 'fr'),)","[{'translation_text': 'Congratulations and! You write a new page for the American people, for your country, but also for the emblem of the world and multilateralism. Let hope that you do not disappoint us! USAelection2020 PresidentElectJoe'}]"
